Text,Class
Banned from Sims Forums for the rest of the weekAww    It feels weirdI was only sticking up for Chanel :'(,1
 i treated myself to that latte after the appointment which was horribleI need to have my wisdom teeth surgically removed ,1
 oh but mine is ceramic so its more ex  abit less visibleinside ones are very exdouble the price n double the duration,1
Dear Crimestoppersthankyou for your regular service of our burglar alarmI'm most grateful for the new 200dB ear-deafening entry tones ,1
All the fightin and name callini can still run 2 my sister nite...,1
sick today  and i have a lot to do at work ,1
Trying to find a tech jobCan't find any entry level jobs any were Also just about every job site has more spam now then jobs.,1
4 am insomnia is a BITCH ,1
just threw up all over the bathroomnot fun ,1
off to work ,1
Really hungry and sad that I had to throw my breakfast in the bin ,1
Oh darn...it's mandy creed isnt it   ,1
i dont understand i didnt mean to break anyones heart,1
Obama is visiting istanbul todaytherefore all main roads have been closed  cause and effect !!!,1
A lovely dayblazing sunshine...too bad I have to work ,1
OMG my girl just woke me upreason doesnt matter &ampnow I cant fall back to sleep  Gotta b up at 5 so maybe I'll just stay up**sigh**,1
 Why didn't you tweet that you are in GermanyHeard about the concert in Marburg in the Radio 1 hour before it started,1
late night is all re-runs  ,1
just getting home...its snowing ,1
_yeah yep a loser ,1
and finitoAll bathroom contractors been thru the houseQuotes incoming then i need to bite the bullet ,1
 awww that sucksare you going to the sydney one?,1
SorrySFRescheduling my SF trip for this coming weekend to mid MayBad circumstances ,1
2morw  I get my blasted wisdom teeth pulledNeed sleep...cnt stop worryngI hate needles ,1
Morning twitterati.....Large coffee and a bath on top of todays listfirst appt 10am then loads of desk work,1
