Text,Class
i Love my atekinzz so much&amp;&ampi soo miss her.,1
I wanna sneak into the zoo and play with the kitties ,1
 oh no  hope you're not getting sick too!,1
 i dont think i can cause its my cousins birthday party ,1
Our sweet little man just fell asleep while waiting up for daddy and big brother to get home Poor babyhe missed them so much today!,1
the angel is going to miss the athlete this weekend ,1
trust is hard ,1
have watched that considering todayyaknowshawnna tomomorrow;i need my bestfriend ,1
Grr i want to keep reading but if i do i wont have anything left to read ,1
atekinzzwhere in the world are you?,1
 Nou supposed to be my date ,1
pears &ampBriebottle of Cabernetand &quot;Win a Date With Tad Hamilton&quot;..oh gawwd my life flashed forward to when I'm 40 with my 75 cats ,1
CrapI need more dresses too,1
 yeahi knowit was horrible!!!ughsaddening,1
 geez ur no fun are you ,1
I wanna be in a punk rock band again ,1
 That's a lot of angst for a Tuesday afternoon ,1
I'm very glad Britney isn't crazy anymoreThat was one hell of a showNow I'm sad that it's over Next up...AP at Cook County!,1
has a huuuge headacheomg I feel like crap,1
 Sorry ,1
 sorry...i was rooting for them too..,1
Manthat took forever,1
  I see.,1
I am listing more items on ebay to sell Takes forever..meanwhile Coleman is watching The Hills season premier without me.,1
Just got my presentation done23 slides done.. I'm crying for this week will be the hardest of all weeks.,1
Just lost $160 ,1
I don't like the previously on skins thing that starts at season twoI like it when it went straight into the intro like before ,1
 ...i wish i was there...i'm pretty good at scaring the shit out of people ,1
Going to sound vain..but running out of my fav lip gloss ,1
 never again will I click on a link that screams&quot;I'm a spiderI'm a spider&quot;I should have known betteryucky ,1
Why is that when you have time off from work you get sick,1
 Same iMac came out $320 more in Indonesia than the States,1
Dammit..I need to stop buying furniture ,1
_Sil no i was half asleep and turned off the laptop after that ,1
Death is peaceful life howeverbites ,1
 i think  lost the net sure hope not,1
   and   test footage with my girlfriend (in HDThe dark one is underxposed ,1
Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills!,1
Seems jRuby support for hpricot is now two versions behind ,1
 Unlike my sister...I still don't have one ,1
Fraking app store is pissing me off   ,1
Logging outI need to study...,1
anyone else having problems accessing TTB??I cant get on!!,1
I strongly dislike people who make stupid comments and dont know the whole story ,1
  i'm sorry Emmais swarley a goldfishi'm sad for u.,1
All my tweets are already gonearen't they  Missed you guys tonight.,1
Can't sleep againFace is kinda swollenDon't let me be allergic to the thing that'll get me to ThursdaySchool tomorrowDoubtful,1
_the_Dog If Izzy's on the cat treeshe'll stare him downbut if she's on the floorhe chases and she runs,1
I am officially banning godaddy.com from my compMy head hurts from the small print AND I wasted $10 that could've happily gone to Boba ,1
 pretty much just scary for me ,1
 mines too..I'm finding it well hard to get fit..,1
Good morningReady 2 gobut I want 2 go back 2 bed ,1
hates waiting for mails ,1
wheat bread from the dollar store just doesn't toast nicely  going over my taxes and calling it an early night,1
Why KutnerI mean I knew something was going to happen to someone but it was so sadI &lt;3 House and it was well donebut I'm still sad ,1
 aw ok goonite... ,1
ill so i cant go to the cinema!,1
Fell asleep Really didn't mean too  *christina*,1
 heyyou remember that time we used to be friends?; ughvomitsick i need sleep ,1
my lymph nodes are as massive as rahm emanuel's balls right now ,1
Oh no my computer sucksI don't think i'll be able to listen to the Xbox 360 Fancast tonite ,1
is missing playing my trumpet ,1
My throat is still really soreI was meant to be going on a 5 day camp from Friday but not so sure now ,1
 I know exactly how you feel,1
At work ,1
Well bed time now1 am*sighsBack to 6 am mornings for a week on Wednesday,1
 Jesus CampYeah..,1
 oh nowith everything that happened todayi forgot we were going dress shopping for the opera tomorrow,1
Turtles are better than my Mac lasts longer and moves faster ,1
I am soakedThis is not pleasant ,1
 Sorry to hear about Maggie   Thoughts to your mum.,1
you may have to email this one to me  I hope you feel better.,1
 dead yu gettin on wen im leavin ,1
 PLEASE TELL ME THAT'S SOMEWHERE CLOSE TO CALIFORNIA!!LOL,1
 where are you,1
stupid arranged marriages..i'll convert so you can marry me...love you,1
 Well he said that he is a looserand that is what the show implies ,1
Poor Sandra Cantu &ampthe Cantu familyMy prayers go out to themWhat a sick world we live inShe was only 8 ,1
fuck omg  austins always there though man &lt;3 love you,1
 I cried so hard when Matthew died ,1
sad that the 'feetof my macbook just fell off sad that the 'feetof my macbook just fell off ,1
 why am I the last to find out about these thingsLike that you're on the twitter too,1
 absolutely not!,1
 Filled with curry  the true indian in me is coming out,1
im soooo cold right now ,1
 lol I kant believe cam got beat upp sooo embarasssiiiin ,1
 Good Knight hunLooking forward to ur tweets againHate that i keep missing out on the fun cuz of the time difference ,1
TumblrThis is exactly how it feels wearing a �tie ,1
_95616 hahaa!i just realized &quot;impune&quotdefinitely isnt the word i wanted..dangi'm so unclever,1
watching old videos of dance team and such..makes me miss it  ,1
Wahh  no CSI anywhereDVR'ed I Love Money 2 though gonna watch it then sleep Goodnight Tweeters&lt;3,1
Struggling hard with Inventory ,1
 Do you hate us?Please don't ,1
 haha im not THAT ballinI still got bills to paaaaay ,1
I'm in one of those days when I really just want to work from home Crap,1
_e_wog Wait...is it a game or just episodesI'm so confused,1
 HAHAI cried.. I guess he did....,1
I don't get statistics Its all a bunch of mumbo jumbo for me.,1
 Got itsadlyonly works for UK &ampUS at the moment ,1
Evicted ,1
doesn't enjoy learning CSS,1
 Brian don't make me fuck u up LOL I replied 2 ur message...did u get my I miss u ,1
 I  dvr'd it and went to watch itapparently the dish network went down SO I MISSED IT    I will have to catch a rerun!,1
 lmaoU may have to wait for another season to come thruits summe booHot nd dry ass weather ,1
 I can't set my feet on the groundThe missing eyelid people might get me ,1
_95616 my english professor would be ashamed,1
[-OI wish the frogs weren't becoming extinct    ,1
Came home from Cross CountyTired as ,1
I don't want to walk home in this snowWho wants to pick me up,1
 Lauren is being stubbornshe loves youyou love her I feel so bad for youthoughit made me cry  lol!,1
is grouchyand wants bmar ,1
my heart is broken every morning dropping Foo at pre schoolnow i understand when moms say &quot;he has my heart broken&quot;,1
Not feeling well and back hurts ,1
Im in the mood for some chocolateI want....Miniature Reeses cupsNow ,1
I can't take this heatIt's like an oven in hereI feel sick nwo ,1
_carter Come to the chat  just 15 minutes  please,1
BoreddColddd  Internet keeps stuffing up,1
I had a horrible nightmare last night which affected my sleepnow I'm really tired ,1
im lonely  keep me company22 femalenew york,1
_4_Broadway Lost  and it was StIgnacius Prepatory SchoolHaha.,1
 yeah  it was really depressing..stuff like that gets to me,1
 No problemtongue-in-cheek remark Lots of acronymsbut no NZ ,1
 hey you said matt was gonna go all ballistic..i was disappointed  good ep tho mostly,1
ugh horrible ending to the sandra kantu story  prayers go out.,1
  I hate 2 B allergic  i want a puppy soo bad that i've already thought some cool names,1
Morning folks 7.00 am ..yawnUp &ampaway to see to horses hope Twitter is better behaved today Last night was a travesty ,1
 I miss mine too,1
 Sorry to hear about your loss    There have been many this year so far.,1
 Gossip Girl was a repeat ,1
 I reckon ,1
finding it really hard to use twitter ,1
I've been stuck in this house for two days ,1
is really sad and doesn't really know y!!??!!,1
_miles no ,1
Maybe one of these years I'll get a tax return A girl can dreamright?,1
Back at worktired as hell and i feel a cold coming ,1
  APRIL 9TH ISN'T COMING SOON ENOUGH ,1
 cream for his eye and he may have herpes not ocular herpesbut a different strain   He's doing okay though.,1
gotta repeat  whole art folio cuz old one with a whole terms work got wet ,1
I'm ready for the weekend alreadyIt's only Monday,1
 umm nope..think im an insomniac ..plus i got the flu...i'lll be sleepin like a phuckin fish outta water any minute now,1
has Finland sleeping for the nightnot really enough time ,1
 can't wait to try em but prolly have to wait until next weekend at the earliest ,1
Shiner is taking up all my bed and blankets,1
 APRIL 9TH ISN'T COMING SOON ENOUGH ,1
wants to cry ,1
I need to go to the bank tomorrow before I go broke..,1
This earthquake in italy has me sadden it's only three hours away from napleswhere my family is ,1
i should be sleepingi have a stressed out week coming to me,1
 Yea   I am working tp hack my server to do the 12player thing for folks,1
has hurt her ankle!and is going to the dr ,1
 oh noeshow did you manage to send something to the trash can AND empty it without noticingi feel for ya ,1
Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out buy 'nother coz it came with that paper ,1
doing make up shit ,1
PhotoshopI hate it when you crash ,1
vacations makes me feel sick,1
you shouldn't have gone ,1
listening to Murd and 9th wonderjust chillen out missing my crazy sex life  ,1
shooting!?!be carefulluisa ,1
 I'm sure everyone has ruined my gift to you  Whitney has my serious Cell #...We doing easter as well?,1
